#Info	Device Log	from Device	manufactured by	PyroScience GmbH
#Link	https://pyroscience.com
#Log Name	21270013
#Comment	OXCAPAF
#Device Name	AquapHOx-L-O2
#DeviceID	12
#UniqueID	24EB9B04575BA553
#Serial number	21270013
#Firmware	410
#Build	6
#Number of Channels	1
#Available Sensors	35
#Supported Analytes	3
#Channel	1
#
#settings	temp (0.001 °C)	pressure (0.001 mbar)	salinity (0.001 g/L)	duration (1=1ms, 8=128ms)	intensity (0=10%, 7=100%)	amp (3=40x, 4=80x, 5=200x, 6=400x)	frequency (Hz)	crcEnable	writeLock	options (bit0=autoFlashDur., bit1=autoAmpl., bit2=1000xOxygen)	broadcast	analyte (0=none, 1=O2, 2=T, 3=pH, 4=CO2)	fiberType (0=230um, 1=430um, 2=1mm)	dual frequency (Hz)
#0	-300000	1013000	27250	5	2	6	4000	0	0	3	3080192	1	2	100	0	0	0	0	0	0
#calibration	dphi0 (0.001 °)	dphi100 (0.001 °)	temp0 (0.001 °C)	temp100 (0.001 °C)	pressure (0.001 mbar)	humidity (0.001 %RH)	f (0.001)	m (0.001)	calFreq (Hz)	tt (10e-5/K)	kt (10e-5/K)	bkgdAmp (0.001 mV)	bkgdDphi (0.001 °)	useKsv	ksv (10e-6/mbar)	ft (10e-6 / K)	mt (10e-6/K)	tempOffset (0.001 °C)	percentO2 (0.001 %O2)
#1	53533	21984	20418	18210	1013000	100000	804	122	4000	-56	969	118	0	0	0	0	-303	0	20950	0	0	0	0	0	0	0	0	0	0	0
#analogOutput	aoSelectA	aoSelectB	aoSelectC	aoSelectD	aoMinA	aoMinB	aoMinC	aoMinD	aoMaxA	aoMaxB	aoMaxC	aoMaxD
#4	259	261	265	266	0	0	0	0	250000	50000	2500000	250000
#temperatureSettings	sensorType	enableAverage	resistorRef (0.001 Ohm)	a (E-10/K)	b (E-11/K)	c (E-13/K)	tempOffset (0.001 °C)	gain
#20	110100	1	56000000	10194608	24977213	322858	0	1
#settingsStatus	sensorCodeType	sensorCodeLED	sensorCodePD	sensorCodeMiddleBlock	sensorCodeLastBlock	sensorSerialNumber	backgroundCompensation	fiberLength	medium	unitsGas	unitsWater	activeSensors	sensorName0	sensorName1	sensorName2	sampleInterval	uidTemperature0	uidTemperature1	uidPressure0	uidPressure1	uidSalinity0	uidSalinity1	measValidityTime
#30	1392508928	2	6	519	195	241450558	0	0	1	0	3	0	0	0	0	30000	0	0	0	0	0	0	0	0	0
#calibrationStatus	lastCal1	lastCal2	lastCal3
#31	671240704	664240704	60000101	0	0	0	0	0
#loggingStatus	filename0	filename1	filename2	mode	interval	duration	active
#32	926036274	858861616	0	1	4	18	0	0	0	0	0	0	0	0	0	0
#deviceStatus	deviceName0	deviceName1	deviceName2	deviceName3	deviceName4	deviceName5	uidLastConfig0	uidLastConfig1	settingsMode	dimPortLed	slaveAddress
#34	1097954657	1883787128	759967055	838860800	0	0	471265616	723084031	0	1000	1	0	0	0	0	0
#nonOpticalSensorsStatus	sampleIntervalSampleTemp	meaValTimeSampleTemp	sampleIntervalCaseTemp	meaValTimeCaseTemp	sampleIntervalPressure	meaValTimePressure	sampleIntervalHumidity	meaValTimeHumidity
#35	30000	90	0	900	0	900	0	900	0	0	0	0	0	0	0	0
#referenceSettings	referenceMode (0=standard, 1=averaging, 2=smart averaging)	refDurationAveragingMode (ms)	refDurationStandardMode (ms)	timeLimitSmartAveragingMode (s)
#41	2	20	50	10	0	0
#
DateTime (YYYY-MM-DD hh:mm:ss)	Fraction of Second (ms)	Comment	status	dphi (0.001 °)	umolar (0.001 umol/L)	mbar (0.001 mbar)	airSat (0.001 %air sat)	tempSample (0.001 °C)	tempCase (0.001 °C)	signalIntensity (0.001 mV)	ambientLight (0.001 mV)	pressure (0.001 mbar)	humidity (0.001 %RH)	resistorTemp (0.001 Ohm or 0.001 mV)	percentO2 (0.001 %O2)	tempOptical (0.001 °C)	pH (0.001 pH)	ldev (0.001 nm)	-	-
2024-07-04 14:12:44			0	22140	236300	201922	97356	19735	21980	1911813	2317	1058815	39771	13069688	19933	0	0	0	0	0
2024-07-04 14:13:14			0	22120	236668	202258	97519	19741	21970	1909578	2495	1058852	39759	13066136	19966	0	0	0	0	0
2024-07-04 14:13:44			0	22119	236890	202338	97553	19710	21960	1910150	2430	1058715	39747	13084728	19974	0	0	0	0	0
2024-07-04 14:14:14			0	22134	236766	202135	97451	19682	21960	1911781	2231	1058743	39747	13101094	19954	0	0	0	0	0
2024-07-04 14:14:44			0	22148	236501	201897	97336	19679	21960	1912162	2031	1058797	39736	13102569	19930	0	0	0	0	0
2024-07-04 14:15:14			0	22144	236446	201924	97352	19700	21950	1911538	2363	1058706	39757	13090516	19933	0	0	0	0	0
2024-07-04 14:15:44			0	22137	236666	202070	97421	19688	21940	1911250	2018	1058606	39746	13097252	19947	0	0	0	0	0
2024-07-04 14:16:14			0	22147	236664	201960	97363	19657	21930	1912005	2096	1058607	39745	13115570	19936	0	0	0	0	0
2024-07-04 14:16:44			0	22163	236625	201771	97266	19613	21930	1912814	2291	1058643	39733	13141859	19918	0	0	0	0	0
2024-07-04 14:17:14			0	22191	237079	201606	97165	19456	21910	1914922	3011	1058498	39732	13235483	19901	0	0	0	0	0
2024-07-04 14:17:44			0	22295	236347	200241	96478	19245	21910	1923042	4591	1058489	39709	13362128	19767	0	0	0	0	0
2024-07-04 14:18:14			0	22394	236034	199070	95880	18987	21900	1932102	6583	1058425	39709	13519444	19651	0	0	0	0	0
2024-07-04 14:18:44			0	22461	236234	198408	95530	18751	21890	1937074	6265	1058289	39675	13664905	19586	0	0	0	0	0
2024-07-04 14:19:14			0	22562	236081	197276	94948	18466	21880	1944735	8294	1058143	39654	13842746	19474	0	0	0	0	0
2024-07-04 14:19:44			0	22626	237310	196962	94750	18088	21840	1949523	8570	1057962	39617	14083076	19443	0	0	0	0	0
2024-07-04 14:20:14			0	22605	238375	197508	95000	17993	21830	1946507	9863	1057798	39583	14144295	19497	0	0	0	0	0
2024-07-04 14:20:44			0	22626	238185	197226	94860	17958	21790	1950047	13393	1057617	39568	14166772	19469	0	0	0	0	0
2024-07-04 14:21:14			0	22621	242434	198545	95421	17352	21760	1946483	11046	1057435	39577	14565146	19599	0	0	0	0	0
2024-07-04 14:21:44			0	22625	243816	198909	95570	17142	21730	1945587	7864	1057190	39541	14705934	19635	0	0	0	0	0
2024-07-04 14:22:14			0	22601	242897	198898	95590	17345	21690	1947695	8190	1056881	39505	14569215	19634	0	0	0	0	0
2024-07-04 14:22:44			0	22571	244421	199674	95947	17216	21650	1943367	8232	1056636	39512	14655829	19711	0	0	0	0	0
2024-07-04 14:23:14			0	22585	243898	199368	95804	17249	21600	1946963	10700	1056355	39498	14634049	19680	0	0	0	0	0
2024-07-04 14:23:44			0	22545	244823	200076	96142	17236	21550	1942855	6832	1056165	39503	14642801	19750	0	0	0	0	0
2024-07-04 14:24:14			0	22469	249111	202168	97102	16858	21490	1934690	6657	1055939	39541	14898912	19957	0	0	0	0	0
2024-07-04 14:24:44			0	22517	248940	201588	96810	16740	21440	1942727	9716	1055585	39538	14979992	19900	0	0	0	0	0
2024-07-04 14:25:14			0	22548	247116	200715	96410	16903	21370	1946643	10137	1055250	39532	14868050	19814	0	0	0	0	0
2024-07-04 14:25:44			0	22562	246068	200256	96202	17009	21320	1948635	9017	1054906	39515	14795909	19768	0	0	0	0	0
2024-07-04 14:26:14			0	22470	248122	201868	96974	16993	21270	1940418	9897	1054816	39544	14806403	19927	0	0	0	0	0
2024-07-04 14:26:44			0	22458	249015	202261	97152	16904	21200	1941262	9156	1054590	39583	14867389	19966	0	0	0	0	0
2024-07-04 14:27:14			0	22444	248624	202302	97183	17000	21160	1942574	11155	1054373	39600	14802154	19970	0	0	0	0	0
2024-07-04 14:27:44			0	22476	247162	201520	96821	17110	21100	1946586	15335	1054119	39617	14727423	19893	0	0	0	0	0
2024-07-04 14:28:14			0	22486	246384	201181	96668	17190	21060	1947358	15065	1054012	39624	14673740	19860	0	0	0	0	0
2024-07-04 14:28:44			0	22469	246445	201386	96772	17232	21010	1945726	15642	1053795	39684	14645144	19880	0	0	0	0	0
2024-07-04 14:29:14			0	22445	246830	201764	96955	17249	20990	1944082	13216	1053804	39715	14633876	19917	0	0	0	0	0
2024-07-04 14:29:44			0	22433	247438	202076	97099	17199	20950	1945542	9761	1053715	39745	14667562	19948	0	0	0	0	0
2024-07-04 14:30:14			0	22447	246675	201696	96925	17265	20910	1946182	8382	1053588	39762	14623054	19910	0	0	0	0	0
2024-07-04 14:30:44			0	22445	246745	201739	96945	17261	20870	1947454	8732	1053399	39748	14625441	19915	0	0	0	0	0
2024-07-04 14:31:14			0	22452	246393	201558	96861	17290	20830	1948566	8815	1053272	39755	14606175	19897	0	0	0	0	0
2024-07-04 14:31:44			0	22439	246610	201766	96962	17298	20800	1948810	8699	1053209	39764	14601268	19917	0	0	0	0	0
2024-07-04 14:32:14			0	22431	246609	201854	97007	17322	20760	1948198	8632	1053002	39760	14585116	19926	0	0	0	0	0
2024-07-04 14:32:44			0	22450	246075	201486	96833	17341	20740	1950206	8614	1052957	39780	14572306	19890	0	0	0	0	0
2024-07-04 14:33:14			0	22459	245957	201352	96767	17331	20700	1952518	9234	1052831	39777	14579162	19876	0	0	0	0	0
2024-07-04 14:33:44			0	22441	246279	201646	96909	17339	20680	1950918	9626	1052686	39786	14573854	19905	0	0	0	0	0
2024-07-04 14:34:14			0	22459	245971	201357	96769	17329	20640	1953950	9535	1052623	39804	14580153	19877	0	0	0	0	0
2024-07-04 14:34:44			0	22453	246048	201445	96813	17336	20620	1955002	9767	1052497	39801	14575724	19886	0	0	0	0	0
2024-07-04 14:35:14			0	22445	246167	201569	96873	17343	20580	1953750	9942	1052352	39810	14570640	19898	0	0	0	0	0
2024-07-04 14:35:44			0	22457	246224	201453	96812	17299	20550	1955818	9326	1052290	39795	14600113	19886	0	0	0	0	0
2024-07-04 14:36:14			0	22451	245998	201453	96818	17349	20530	1958474	10115	1052208	39793	14567162	19886	0	0	0	0	0
2024-07-04 14:36:44			0	22455	245907	201382	96784	17350	20500	1958386	8677	1052091	39802	14566371	19879	0	0	0	0	0
2024-07-04 14:37:14			0	22419	246806	202044	97100	17330	20460	1955370	8020	1051983	39809	14579532	19945	0	0	0	0	0
2024-07-04 14:37:44			0	22413	248832	202706	97385	17063	20440	1953710	3558	1051884	39808	14759413	20010	0	0	0	0	0
2024-07-04 14:38:14			0	22398	250425	203339	97668	16886	20400	1955126	5360	1051712	39815	14879889	20072	0	0	0	0	0
2024-07-04 14:38:44			0	22427	249682	202800	97411	16903	20370	1956594	4882	1051521	39780	14868144	20019	0	0	0	0	0
2024-07-04 14:39:14			0	22440	249852	202705	97358	16841	20330	1959282	5017	1051341	39777	14910314	20010	0	0	0	0	0
2024-07-04 14:39:44			0	22444	249745	202629	97322	16844	20290	1960814	6503	1051133	39750	14908505	20002	0	0	0	0	0
2024-07-04 14:40:14			0	22442	249874	202689	97349	16832	20250	1962962	7688	1050925	39747	14916903	20008	0	0	0	0	0
2024-07-04 14:40:44			0	22394	252057	203858	97892	16673	20210	1960466	8025	1050745	39733	15026141	20124	0	0	0	0	0
2024-07-04 14:41:14			0	22368	254073	204733	98288	16475	20170	1956194	7912	1050392	39707	15163461	20210	0	0	0	0	0
2024-07-04 14:41:44			0	22408	253191	204030	97951	16477	20100	1961650	7250	1050203	39658	15162583	20141	0	0	0	0	0
2024-07-04 14:42:14			0	22426	252106	203515	97715	16572	20060	1965218	7230	1049886	39676	15096420	20090	0	0	0	0	0
2024-07-04 14:42:44			0	22425	251237	203275	97614	16694	20000	1966490	8502	1049642	39670	15011458	20066	0	0	0	0	0
2024-07-04 14:43:14			0	22398	251818	203744	97840	16694	19960	1963674	8926	1049489	39689	15011381	20112	0	0	0	0	0
2024-07-04 14:43:44			0	22381	251754	203916	97929	16753	19900	1965130	7579	1049328	39684	14971010	20129	0	0	0	0	0
2024-07-04 14:44:14			0	22390	251146	203638	97803	16810	19850	1966534	8287	1049093	39722	14931837	20102	0	0	0	0	0
2024-07-04 14:44:44			0	22394	250901	203522	97750	16832	19810	1967834	7536	1048949	39718	14916296	20091	0	0	0	0	0
2024-07-04 14:45:14			0	22388	251764	203840	97890	16731	19770	1967906	7085	1048796	39748	14986174	20122	0	0	0	0	0
2024-07-04 14:45:44			0	22376	252314	204134	98027	16691	19720	1967234	6739	1048689	39744	15013431	20151	0	0	0	0	0
2024-07-04 14:46:14			0	22368	252845	204378	98138	16642	19690	1967230	4381	1048490	39773	15047664	20175	0	0	0	0	0
2024-07-04 14:46:44			0	22372	253169	204427	98155	16586	19630	1970898	4458	1048283	39768	15086373	20180	0	0	0	0	0
2024-07-04 14:47:14			0	22342	254114	205037	98443	16546	19570	1967166	4588	1048012	39751	15114374	20240	0	0	0	0	0
2024-07-04 14:47:44			0	22381	253297	204363	98119	16542	19530	1971282	4773	1047859	39748	15117078	20174	0	0	0	0	0
2024-07-04 14:48:14			0	22385	253108	204263	98073	16556	19480	1974074	5065	1047661	39754	15107355	20164	0	0	0	0	0
2024-07-04 14:48:44			0	22390	253088	204202	98042	16544	19440	1976054	5290	1047517	39751	15115439	20158	0	0	0	0	0
2024-07-04 14:49:14			0	22390	253242	204246	98060	16523	19390	1974562	7113	1047401	39757	15130259	20162	0	0	0	0	0
2024-07-04 14:49:44			0	22389	252501	204043	97975	16627	19340	1975298	5926	1047139	39774	15057921	20142	0	0	0	0	0
2024-07-04 14:50:14			0	22430	251713	203357	97644	16614	19300	1980602	6825	1046995	39782	15066886	20074	0	0	0	0	0
2024-07-04 14:50:44			0	22433	251291	203201	97575	16663	19270	1980842	7050	1046851	39800	15032844	20059	0	0	0	0	0
2024-07-04 14:51:14			0	22442	250778	202952	97461	16707	19230	1982610	7557	1046698	39818	15002366	20034	0	0	0	0	0
2024-07-04 14:51:44			0	22471	250187	202459	97223	16703	19190	1986234	16534	1046645	39837	15005610	19986	0	0	0	0	0
2024-07-04 14:52:14			0	22431	250290	202932	97463	16807	19180	1983654	20357	1046600	39826	14933662	20032	0	0	0	0	0
2024-07-04 14:52:44			0	22303	253917	205419	98643	16688	19160	1973518	19088	1046528	39855	15015640	20278	0	0	0	0	0
2024-07-04 14:53:14			0	22291	254797	205810	98821	16604	19150	1973246	22330	1046538	39887	15073853	20316	0	0	0	0	0
2024-07-04 14:53:44			0	22225	254425	206450	99158	16850	19140	1969810	18577	1046601	39897	14904072	20380	0	0	0	0	0
2024-07-04 14:54:14			0	22206	255821	207071	99440	16717	19130	1968358	14698	1046665	39928	14995646	20441	0	0	0	0	0
2024-07-04 14:54:44			0	22255	254050	206001	98937	16812	19130	1973538	14780	1046665	39940	14930171	20335	0	0	0	0	0
2024-07-04 14:55:14			0	22328	251965	204571	98259	16881	19110	1981138	13653	1046657	39906	14883231	20194	0	0	0	0	0
2024-07-04 14:55:44			0	22329	251139	204318	98151	16992	19090	1980634	13179	1046657	39905	14807204	20169	0	0	0	0	0
2024-07-04 14:56:14			0	22280	253295	205498	98700	16841	19100	1975514	14087	1046666	39905	14910474	20286	0	0	0	0	0
2024-07-04 14:56:44			0	22288	252858	205281	98600	16877	19090	1976290	10484	1046621	39871	14885841	20264	0	0	0	0	0
2024-07-04 14:57:14			0	22272	252942	205486	98702	16913	19090	1973434	13644	1046567	39828	14861294	20284	0	0	0	0	0
2024-07-04 14:57:44			0	22293	252721	205184	98554	16881	19080	1975538	12858	1046531	39817	14883227	20255	0	0	0	0	0
2024-07-04 14:58:14			0	22329	251653	204468	98215	16921	19060	1978898	9609	1046541	39771	14855817	20184	0	0	0	0	0
2024-07-04 14:58:44			0	22304	252221	204915	98429	16917	19070	1977174	11365	1046504	39772	14858774	20228	0	0	0	0	0
2024-07-04 14:59:14			0	22269	253153	205581	98746	16893	19050	1972538	15739	1046505	39716	14874719	20294	0	0	0	0	0
2024-07-04 14:59:44			0	22200	253208	206377	99152	17091	19090	1966262	53476	1046512	39698	14740193	20372	0	0	0	0	0
2024-07-04 15:00:14			0	22184	251781	206139	99068	17336	19110	1965694	43913	1046693	39689	14575684	20349	0	0	0	0	0
2024-07-04 15:00:44			0	22169	249693	205690	98895	17673	19180	1962462	46361	1047054	39759	14352417	20305	0	0	0	0	0
2024-07-04 15:01:14			0	22189	248564	205128	98638	17772	19210	1963998	17297	1047380	39850	14287683	20249	0	0	0	0	0
2024-07-04 15:01:44			0	22183	248459	205165	98659	17805	19220	1963026	15916	1047670	39894	14265954	20253	0	0	0	0	0
2024-07-04 15:02:14			0	22193	247690	204823	98505	17884	19260	1962858	18148	1047877	39886	14214637	20219	0	0	0	0	0
2024-07-04 15:02:44			0	22134	248673	205781	98970	17923	19300	1958157	22698	1047976	39858	14189430	20314	0	0	0	0	0
2024-07-04 15:03:14			0	22092	249276	206436	99291	17965	19370	1955233	34815	1048255	39798	14162126	20378	0	0	0	0	0
2024-07-04 15:03:44			0	22104	248857	206174	99168	17988	19390	1955985	15567	1048436	39768	14147543	20352	0	0	0	0	0
2024-07-04 15:04:14			0	22099	248395	206092	99139	18069	19430	1954989	11781	1048616	39740	14095068	20344	0	0	0	0	0
2024-07-04 15:04:44			0	22112	248012	205830	99015	18084	19470	1956218	13344	1048851	39711	14085989	20318	0	0	0	0	0
2024-07-04 15:05:14			0	22085	248203	206193	99197	18139	19510	1952625	14958	1049022	39681	14050488	20354	0	0	0	0	0
2024-07-04 15:05:44			0	22055	248999	206772	99472	18117	19540	1949897	14430	1049103	39630	14064634	20411	0	0	0	0	0
2024-07-04 15:06:14			0	22096	248010	206010	99108	18133	19570	1955450	15151	1049239	39588	14054036	20336	0	0	0	0	0
2024-07-04 15:06:44			0	22063	247987	206376	99298	18237	19620	1951305	14805	1049346	39571	13987933	20372	0	0	0	0	0
2024-07-04 15:07:14			0	22058	247306	206227	99241	18350	19660	1949641	37437	1049481	39521	13916026	20358	0	0	0	0	0
2024-07-04 15:07:44			0	22022	247558	206711	99484	18424	19720	1946217	46183	1049770	39494	13869332	20405	0	0	0	0	0
2024-07-04 15:08:14			0	21996	247038	206848	99570	18579	19790	1944969	40842	1050113	39489	13772007	20419	0	0	0	0	0
2024-07-04 15:08:44			0	21944	247371	207540	99919	18691	19870	1939301	40512	1050501	39497	13702249	20487	0	0	0	0	0
2024-07-04 15:09:14			0	21920	247138	207742	100031	18799	19950	1936801	39952	1050908	39503	13635148	20507	0	0	0	0	0
2024-07-04 15:09:44			0	21896	247470	208118	100215	18825	20020	1932669	37487	1051360	39509	13619066	20544	0	0	0	0	0
2024-07-04 15:10:14			0	21915	246721	207672	100007	18875	20110	1933569	38518	1051748	39453	13587780	20500	0	0	0	0	0
2024-07-04 15:10:44			0	21917	246069	207448	99912	18964	20200	1934589	38293	1052064	39416	13533597	20478	0	0	0	0	0
2024-07-04 15:11:14			0	21831	246797	208654	100515	19125	20330	1926189	37385	1052560	39375	13435157	20597	0	0	0	0	0
2024-07-04 15:11:44			0	21844	245417	208079	100261	19287	20420	1927409	14366	1052912	39306	13336683	20540	0	0	0	0	0
2024-07-04 15:12:14			0	21812	245920	208600	100516	19313	20510	1923037	37907	1053401	39259	13321039	20592	0	0	0	0	0
2024-07-04 15:12:44			0	21832	246161	208446	100428	19215	20610	1922545	9734	1053661	39192	13380403	20577	0	0	0	0	0
2024-07-04 15:13:14			0	21867	245248	207765	100103	19240	20690	1925177	29244	1054078	39102	13365272	20509	0	0	0	0	0
2024-07-04 15:13:44			0	21847	246149	208271	100337	19170	20780	1921125	40073	1054348	38990	13407686	20559	0	0	0	0	0
2024-07-04 15:14:14			0	21879	244669	207449	99957	19288	20870	1925509	28514	1054636	38899	13336089	20478	0	0	0	0	0
2024-07-04 15:14:44			0	21864	244317	207510	100001	19387	20970	1922177	28839	1054889	38864	13276598	20484	0	0	0	0	0
2024-07-04 15:15:14			0	21861	244597	207631	100054	19355	21050	1920785	10575	1055314	38806	13295798	20496	0	0	0	0	0
2024-07-04 15:15:44			0	21893	243411	206899	99713	19431	21130	1922573	40408	1055567	38715	13250360	20424	0	0	0	0	0
2024-07-04 15:16:14			0	21846	243547	207475	100008	19558	21230	1917449	41349	1055792	38625	13174280	20481	0	0	0	0	0
2024-07-04 15:16:44			0	21882	242198	206645	99621	19647	21280	1921973	12915	1056073	38586	13121909	20399	0	0	0	0	0
2024-07-04 15:17:14			0	21875	242344	206770	99681	19647	21360	1919417	15057	1056408	38517	13121668	20411	0	0	0	0	0
2024-07-04 15:17:44			0	21857	242935	207159	99864	19615	21460	1916165	12148	1056706	38471	13140788	20450	0	0	0	0	0
2024-07-04 15:18:14			0	21892	241603	206347	99485	19705	21500	1919425	9951	1056841	38442	13087318	20369	0	0	0	0	0
2024-07-04 15:18:44			0	21853	242173	206966	99789	19742	21580	1914201	14321	1057140	38373	13065539	20431	0	0	0	0	0
2024-07-04 15:19:14			0	21868	242424	206875	99733	19657	21640	1915945	10678	1057220	38312	13115727	20422	0	0	0	0	0
2024-07-04 15:19:44			0	21891	241525	206333	99481	19720	21690	1915705	11400	1057392	38250	13078413	20368	0	0	0	0	0
2024-07-04 15:20:14			0	21838	243367	207510	100032	19610	21720	1910153	6713	1057500	38231	13143822	20484	0	0	0	0	0
2024-07-04 15:20:44			0	21917	241248	205954	99292	19680	21750	1917461	12613	1057563	38147	13102382	20331	0	0	0	0	0
2024-07-04 15:21:14			0	21911	241327	206046	99338	19687	21800	1915873	12416	1057534	38085	13098090	20340	0	0	0	0	0
2024-07-04 15:21:44			0	21870	241711	206629	99629	19758	21860	1913233	21338	1057724	38069	13056216	20397	0	0	0	0	0
2024-07-04 15:22:14			0	21893	240631	206030	99353	19849	21920	1915629	47579	1057850	38052	13002931	20338	0	0	0	0	0
2024-07-04 15:22:44			0	21904	240640	205909	99290	19813	21980	1915213	14748	1058149	38068	13023869	20326	0	0	0	0	0
2024-07-04 15:23:14			0	21839	241716	206981	99813	19855	22000	1908949	13307	1058404	38070	12998902	20432	0	0	0	0	0
2024-07-04 15:23:44			0	21857	241651	206757	99698	19808	22040	1909033	13962	1058422	38063	13026997	20410	0	0	0	0	0
2024-07-04 15:24:14			0	21905	243152	206683	99608	19432	22060	1911261	3760	1058594	38064	13249802	20403	0	0	0	0	0
2024-07-04 15:24:44			0	22317	249791	204057	98053	17215	22060	1938182	2117	1058540	37966	14656710	20143	0	0	0	0	0
2024-07-04 15:25:14			0	22629	243726	198839	95537	17143	21990	1976735	2495	1056690	37512	14705183	19628	0	0	0	0	0
2024-07-04 15:25:44			0	22710	242301	197546	94911	17107	21840	1983979	2148	1054971	37194	14729662	19501	0	0	0	0	0
2024-07-04 15:26:14			0	22692	242770	197878	95069	17093	21650	1982811	2419	1053519	37058	14739085	19533	0	0	0	0	0
2024-07-04 15:26:44			0	22677	243081	198130	95191	17093	21430	1982275	2462	1052351	37030	14739038	19558	0	0	0	0	0
2024-07-04 15:27:14			0	22666	243287	198310	95277	17096	21210	1982815	2261	1051384	37076	14736792	19576	0	0	0	0	0
2024-07-04 15:27:44			0	22672	243100	198190	95221	17105	21000	1985195	2408	1050608	37190	14730433	19564	0	0	0	0	0
2024-07-04 15:28:14			0	22686	242894	197979	95118	17093	20790	1985223	2122	1049860	37270	14738862	19543	0	0	0	0	0
2024-07-04 15:28:44			0	22694	242715	197840	95051	17095	20620	1988147	2450	1049257	37386	14737296	19530	0	0	0	0	0
2024-07-04 15:29:14			0	22705	242453	197644	94958	17100	20440	1989459	2508	1048700	37501	14734195	19510	0	0	0	0	0
2024-07-04 15:29:44			0	22733	241973	197203	94744	17086	20290	1993483	2490	1048296	37630	14743338	19467	0	0	0	0	0
2024-07-04 15:30:14			0	22754	241625	196875	94585	17074	20140	1997539	2368	1047819	37738	14751412	19434	0	0	0	0	0
2024-07-04 15:30:44			0	22796	240826	196192	94256	17065	20010	2001759	2360	1047415	37834	14757604	19367	0	0	0	0	0
2024-07-04 15:31:14			0	22837	240016	195518	93932	17061	19880	2007603	2394	1046993	37932	14760551	19300	0	0	0	0	0
2024-07-04 15:31:44			0	22865	239426	195047	93706	17064	19770	2011443	2659	1046733	38000	14758158	19254	0	0	0	0	0
2024-07-04 15:32:14			0	22869	239282	194963	93666	17073	19650	2012487	2409	1046356	38098	14752507	19246	0	0	0	0	0
2024-07-04 15:32:44			0	22856	239540	195176	93769	17074	19550	2012235	2519	1045960	38154	14751582	19267	0	0	0	0	0
2024-07-04 15:33:14			0	22859	239486	195128	93746	17073	19460	2013915	2462	1045718	38233	14752490	19262	0	0	0	0	0
2024-07-04 15:33:44			0	22840	239907	195454	93902	17068	19350	2014055	2333	1045414	38289	14755661	19294	0	0	0	0	0
2024-07-04 15:34:14			0	22862	239480	195095	93729	17065	19270	2016711	2226	1045253	38369	14757921	19259	0	0	0	0	0
2024-07-04 15:34:44			0	22888	238931	194659	93520	17068	19180	2021875	2412	1044930	38448	14755497	19216	0	0	0	0	0
2024-07-04 15:35:14			0	22896	238845	194549	93466	17057	19100	2024279	2409	1044706	38495	14763238	19205	0	0	0	0	0
2024-07-04 15:35:44			0	22925	238264	194073	93237	17056	19020	2026935	2664	1044410	38553	14764086	19158	0	0	0	0	0
2024-07-04 15:36:14			0	22914	238569	194278	93334	17044	18950	2027463	2681	1044222	38590	14772147	19178	0	0	0	0	0
2024-07-04 15:36:44			0	22892	239043	194649	93512	17040	18870	2024315	2598	1044062	38637	14774971	19215	0	0	0	0	0
2024-07-04 15:37:14			0	22868	239544	195050	93704	17038	18800	2022355	2695	1043892	38686	14776152	19254	0	0	0	0	0
2024-07-04 15:37:44			0	22853	239911	195317	93831	17029	18740	2022743	2327	1043613	38723	14781963	19281	0	0	0	0	0
2024-07-04 15:38:14			0	22855	239884	195288	93817	17027	18680	2024735	2368	1043515	38762	14783545	19278	0	0	0	0	0
2024-07-04 15:38:44			0	22878	239430	194911	93636	17025	18610	2027367	2261	1043255	38810	14785071	19241	0	0	0	0	0
2024-07-04 15:39:14			1	22914	238789	194343	93361	17012	18540	2097205	2506	1043167	38836	14793886	19184	0	0	0	0	0
2024-07-04 15:39:44			1	22942	238250	193890	93143	17008	18490	2101477	2208	1042933	38865	14796803	19140	0	0	0	0	0
2024-07-04 15:40:14			1	22953	238028	193709	93056	17008	18440	2104405	2412	1042771	38904	14796209	19122	0	0	0	0	0
2024-07-04 15:40:44			1	22953	238083	193725	93063	17000	18390	2104221	2734	1042683	38931	14802027	19123	0	0	0	0	0
2024-07-04 15:41:14			1	22940	238339	193937	93165	17001	18330	2103469	2484	1042513	38936	14801410	19144	0	0	0	0	0
2024-07-04 15:41:44			1	22931	238541	194091	93239	16998	18290	2104229	2589	1042397	38966	14803029	19160	0	0	0	0	0
2024-07-04 15:42:14			1	22923	238710	194225	93303	16997	18240	2102877	2625	1042253	38995	14803910	19173	0	0	0	0	0
2024-07-04 15:42:44			1	22910	238960	194435	93404	16999	18190	2103645	2521	1042138	39033	14802251	19194	0	0	0	0	0
2024-07-04 15:43:14			1	22911	238940	194418	93396	16999	18150	2104821	2465	1042148	39041	14802344	19192	0	0	0	0	0
2024-07-04 15:43:44			1	22927	238622	194157	93270	16998	18110	2106069	2671	1041950	39069	14803416	19166	0	0	0	0	0
2024-07-04 15:44:14			1	22942	238360	193922	93157	16992	18070	2108629	2678	1041816	39087	14807004	19143	0	0	0	0	0
2024-07-04 15:44:44			1	22950	238247	193804	93100	16985	18030	2110621	2373	1041718	39095	14812214	19131	0	0	0	0	0
2024-07-04 15:45:14			1	22962	238032	193615	93008	16981	18000	2112621	2512	1041646	39114	14815112	19113	0	0	0	0	0
2024-07-04 15:45:44			1	22983	237629	193277	92846	16978	17970	2114477	2599	1041512	39122	14817154	19079	0	0	0	0	0
