,,,Duration
period1,sc01,t3232,1
period1,sc01,t3233,1
period1,sc01,t3234,1
period1,sc01,t3235,1
period1,sc01,t3236,1
period1,sc01,t3237,1
period1,sc01,t3238,1
period1,sc01,t3239,1
period1,sc01,t3240,1
period1,sc01,t3241,1
period1,sc01,t3242,1
period1,sc01,t3243,1
period1,sc01,t3244,1
period1,sc01,t3245,1
period1,sc01,t3246,1
period1,sc01,t3247,1
period1,sc01,t3248,1
period1,sc01,t3249,1
period1,sc01,t3250,1
period1,sc01,t3251,1
period1,sc01,t3252,1
period1,sc01,t3253,1
period1,sc01,t3254,1
period1,sc01,t3255,1
period1,sc01,t3256,1
period1,sc01,t3257,1
period1,sc01,t3258,1
period1,sc01,t3259,1
period1,sc01,t3260,1
period1,sc01,t3261,1
period1,sc01,t3262,1
period1,sc01,t3263,1
period1,sc01,t3264,1
period1,sc01,t3265,1
period1,sc01,t3266,1
period1,sc01,t3267,1
period1,sc01,t3268,1
period1,sc01,t3269,1
period1,sc01,t3270,1
period1,sc01,t3271,1
period1,sc01,t3272,1
period1,sc01,t3273,1
period1,sc01,t3274,1
period1,sc01,t3275,1
period1,sc01,t3276,1
period1,sc01,t3277,1
period1,sc01,t3278,1
period1,sc01,t3279,1
period1,sc01,t3280,1
period1,sc01,t3281,1
period1,sc01,t3282,1
period1,sc01,t3283,1
period1,sc01,t3284,1
period1,sc01,t3285,1
period1,sc01,t3286,1
period1,sc01,t3287,1
period1,sc01,t3288,1
period1,sc01,t3289,1
period1,sc01,t3290,1
period1,sc01,t3291,1
period1,sc01,t3292,1
period1,sc01,t3293,1
period1,sc01,t3294,1
period1,sc01,t3295,1
period1,sc01,t3296,1
period1,sc01,t3297,1
period1,sc01,t3298,1
period1,sc01,t3299,1
period1,sc01,t3300,1
period1,sc01,t3301,1
period1,sc01,t3302,1
period1,sc01,t3303,1
period1,sc01,t3304,1
period1,sc01,t3305,1
period1,sc01,t3306,1
period1,sc01,t3307,1
period1,sc01,t3308,1
period1,sc01,t3309,1
period1,sc01,t3310,1
period1,sc01,t3311,1
period1,sc01,t3312,1
period1,sc01,t3313,1
period1,sc01,t3314,1
period1,sc01,t3315,1
period1,sc01,t3316,1
period1,sc01,t3317,1
period1,sc01,t3318,1
period1,sc01,t3319,1
period1,sc01,t3320,1
period1,sc01,t3321,1
period1,sc01,t3322,1
period1,sc01,t3323,1
period1,sc01,t3324,1
period1,sc01,t3325,1
period1,sc01,t3326,1
period1,sc01,t3327,1
period1,sc01,t3328,1
period1,sc01,t3329,1
period1,sc01,t3330,1
period1,sc01,t3331,1
period1,sc01,t3332,1
period1,sc01,t3333,1
period1,sc01,t3334,1
period1,sc01,t3335,1
period1,sc01,t3336,1
period1,sc01,t3337,1
period1,sc01,t3338,1
period1,sc01,t3339,1
period1,sc01,t3340,1
period1,sc01,t3341,1
period1,sc01,t3342,1
period1,sc01,t3343,1
period1,sc01,t3344,1
period1,sc01,t3345,1
period1,sc01,t3346,1
period1,sc01,t3347,1
period1,sc01,t3348,1
period1,sc01,t3349,1
period1,sc01,t3350,1
period1,sc01,t3351,1
period1,sc01,t3352,1
period1,sc01,t3353,1
period1,sc01,t3354,1
period1,sc01,t3355,1
period1,sc01,t3356,1
period1,sc01,t3357,1
period1,sc01,t3358,1
period1,sc01,t3359,1
period1,sc01,t3360,1
period1,sc01,t3361,1
period1,sc01,t3362,1
period1,sc01,t3363,1
period1,sc01,t3364,1
period1,sc01,t3365,1
period1,sc01,t3366,1
period1,sc01,t3367,1
period1,sc01,t3368,1
period1,sc01,t3369,1
period1,sc01,t3370,1
period1,sc01,t3371,1
period1,sc01,t3372,1
period1,sc01,t3373,1
period1,sc01,t3374,1
period1,sc01,t3375,1
period1,sc01,t3376,1
period1,sc01,t3377,1
period1,sc01,t3378,1
period1,sc01,t3379,1
period1,sc01,t3380,1
period1,sc01,t3381,1
period1,sc01,t3382,1
period1,sc01,t3383,1
period1,sc01,t3384,1
period1,sc01,t3385,1
period1,sc01,t3386,1
period1,sc01,t3387,1
period1,sc01,t3388,1
period1,sc01,t3389,1
period1,sc01,t3390,1
period1,sc01,t3391,1
period1,sc01,t3392,1
period1,sc01,t3393,1
period1,sc01,t3394,1
period1,sc01,t3395,1
period1,sc01,t3396,1
period1,sc01,t3397,1
period1,sc01,t3398,1
period1,sc01,t3399,1
period1,sc01,t3400,1
period1,sc01,t3401,1
period1,sc01,t3402,1
period1,sc01,t3403,1
period1,sc01,t3404,1
period1,sc01,t3405,1
period1,sc01,t3406,1
period1,sc01,t3407,1
period1,sc01,t3408,1
period1,sc01,t3409,1
period1,sc01,t3410,1
period1,sc01,t3411,1
period1,sc01,t3412,1
period1,sc01,t3413,1
period1,sc01,t3414,1
period1,sc01,t3415,1
period1,sc01,t3416,1
period1,sc01,t3417,1
period1,sc01,t3418,1
period1,sc01,t3419,1
period1,sc01,t3420,1
period1,sc01,t3421,1
period1,sc01,t3422,1
period1,sc01,t3423,1
period1,sc01,t3424,1
period1,sc01,t3425,1
period1,sc01,t3426,1
period1,sc01,t3427,1
period1,sc01,t3428,1
period1,sc01,t3429,1
period1,sc01,t3430,1
period1,sc01,t3431,1
period1,sc01,t3432,1
period1,sc01,t3433,1
period1,sc01,t3434,1
period1,sc01,t3435,1
period1,sc01,t3436,1
period1,sc01,t3437,1
period1,sc01,t3438,1
period1,sc01,t3439,1
period1,sc01,t3440,1
period1,sc01,t3441,1
period1,sc01,t3442,1
period1,sc01,t3443,1
period1,sc01,t3444,1
period1,sc01,t3445,1
period1,sc01,t3446,1
period1,sc01,t3447,1
period1,sc01,t3448,1
period1,sc01,t3449,1
period1,sc01,t3450,1
period1,sc01,t3451,1
period1,sc01,t3452,1
period1,sc01,t3453,1
period1,sc01,t3454,1
period1,sc01,t3455,1
period1,sc01,t3456,1
period1,sc01,t3457,1
period1,sc01,t3458,1
period1,sc01,t3459,1
period1,sc01,t3460,1
period1,sc01,t3461,1
period1,sc01,t3462,1
period1,sc01,t3463,1
period1,sc01,t3464,1
period1,sc01,t3465,1
period1,sc01,t3466,1
period1,sc01,t3467,1
period1,sc01,t3468,1
period1,sc01,t3469,1
period1,sc01,t3470,1
period1,sc01,t3471,1
period1,sc01,t3472,1
period1,sc01,t3473,1
period1,sc01,t3474,1
period1,sc01,t3475,1
period1,sc01,t3476,1
period1,sc01,t3477,1
period1,sc01,t3478,1
period1,sc01,t3479,1
period1,sc01,t3480,1
period1,sc01,t3481,1
period1,sc01,t3482,1
period1,sc01,t3483,1
period1,sc01,t3484,1
period1,sc01,t3485,1
period1,sc01,t3486,1
period1,sc01,t3487,1
period1,sc01,t3488,1
period1,sc01,t3489,1
period1,sc01,t3490,1
period1,sc01,t3491,1
period1,sc01,t3492,1
period1,sc01,t3493,1
period1,sc01,t3494,1
period1,sc01,t3495,1
period1,sc01,t3496,1
period1,sc01,t3497,1
period1,sc01,t3498,1
period1,sc01,t3499,1
period1,sc01,t3500,1
period1,sc01,t3501,1
period1,sc01,t3502,1
period1,sc01,t3503,1
period1,sc01,t3504,1
period1,sc01,t3505,1
period1,sc01,t3506,1
period1,sc01,t3507,1
period1,sc01,t3508,1
period1,sc01,t3509,1
period1,sc01,t3510,1
period1,sc01,t3511,1
period1,sc01,t3512,1
period1,sc01,t3513,1
period1,sc01,t3514,1
period1,sc01,t3515,1
period1,sc01,t3516,1
period1,sc01,t3517,1
period1,sc01,t3518,1
period1,sc01,t3519,1
period1,sc01,t3520,1
period1,sc01,t3521,1
period1,sc01,t3522,1
period1,sc01,t3523,1
period1,sc01,t3524,1
period1,sc01,t3525,1
period1,sc01,t3526,1
period1,sc01,t3527,1
period1,sc01,t3528,1
period1,sc01,t3529,1
period1,sc01,t3530,1
period1,sc01,t3531,1
period1,sc01,t3532,1
period1,sc01,t3533,1
period1,sc01,t3534,1
period1,sc01,t3535,1
period1,sc01,t3536,1
period1,sc01,t3537,1
period1,sc01,t3538,1
period1,sc01,t3539,1
period1,sc01,t3540,1
period1,sc01,t3541,1
period1,sc01,t3542,1
period1,sc01,t3543,1
period1,sc01,t3544,1
period1,sc01,t3545,1
period1,sc01,t3546,1
period1,sc01,t3547,1
period1,sc01,t3548,1
period1,sc01,t3549,1
period1,sc01,t3550,1
period1,sc01,t3551,1
period1,sc01,t3552,1
period1,sc01,t3553,1
period1,sc01,t3554,1
period1,sc01,t3555,1
period1,sc01,t3556,1
period1,sc01,t3557,1
period1,sc01,t3558,1
period1,sc01,t3559,1
period1,sc01,t3560,1
period1,sc01,t3561,1
period1,sc01,t3562,1
period1,sc01,t3563,1
period1,sc01,t3564,1
period1,sc01,t3565,1
period1,sc01,t3566,1
period1,sc01,t3567,1
period1,sc01,t3568,1
period1,sc01,t3569,1
period1,sc01,t3570,1
period1,sc01,t3571,1
period1,sc01,t3572,1
period1,sc01,t3573,1
period1,sc01,t3574,1
period1,sc01,t3575,1
period1,sc01,t3576,1
period1,sc01,t3577,1
period1,sc01,t3578,1
period1,sc01,t3579,1
period1,sc01,t3580,1
period1,sc01,t3581,1
period1,sc01,t3582,1
period1,sc01,t3583,1
period1,sc01,t3584,1
period1,sc01,t3585,1
period1,sc01,t3586,1
period1,sc01,t3587,1
period1,sc01,t3588,1
period1,sc01,t3589,1
period1,sc01,t3590,1
period1,sc01,t3591,1
period1,sc01,t3592,1
period1,sc01,t3593,1
period1,sc01,t3594,1
period1,sc01,t3595,1
period1,sc01,t3596,1
period1,sc01,t3597,1
period1,sc01,t3598,1
period1,sc01,t3599,1
period1,sc01,t3600,1
period1,sc01,t3601,1
period1,sc01,t3602,1
period1,sc01,t3603,1
period1,sc01,t3604,1
period1,sc01,t3605,1
period1,sc01,t3606,1
period1,sc01,t3607,1
period1,sc01,t3608,1
period1,sc01,t3609,1
period1,sc01,t3610,1
period1,sc01,t3611,1
period1,sc01,t3612,1
period1,sc01,t3613,1
period1,sc01,t3614,1
period1,sc01,t3615,1
period1,sc01,t3616,1
period1,sc01,t3617,1
period1,sc01,t3618,1
period1,sc01,t3619,1
period1,sc01,t3620,1
period1,sc01,t3621,1
period1,sc01,t3622,1
period1,sc01,t3623,1
period1,sc01,t3624,1
period1,sc01,t3625,1
period1,sc01,t3626,1
period1,sc01,t3627,1
period1,sc01,t3628,1
period1,sc01,t3629,1
period1,sc01,t3630,1
period1,sc01,t3631,1
period1,sc01,t3632,1
period1,sc01,t3633,1
period1,sc01,t3634,1
period1,sc01,t3635,1
period1,sc01,t3636,1
period1,sc01,t3637,1
period1,sc01,t3638,1
period1,sc01,t3639,1
period1,sc01,t3640,1
period1,sc01,t3641,1
period1,sc01,t3642,1
period1,sc01,t3643,1
period1,sc01,t3644,1
period1,sc01,t3645,1
period1,sc01,t3646,1
period1,sc01,t3647,1
period1,sc01,t3648,1
period1,sc01,t3649,1
period1,sc01,t3650,1
period1,sc01,t3651,1
period1,sc01,t3652,1
period1,sc01,t3653,1
period1,sc01,t3654,1
period1,sc01,t3655,1
period1,sc01,t3656,1
period1,sc01,t3657,1
period1,sc01,t3658,1
period1,sc01,t3659,1
period1,sc01,t3660,1
period1,sc01,t3661,1
period1,sc01,t3662,1
period1,sc01,t3663,1
period1,sc01,t3664,1
period1,sc01,t3665,1
period1,sc01,t3666,1
period1,sc01,t3667,1
period1,sc01,t3668,1
period1,sc01,t3669,1
period1,sc01,t3670,1
period1,sc01,t3671,1
period1,sc01,t3672,1
period1,sc01,t3673,1
period1,sc01,t3674,1
period1,sc01,t3675,1
period1,sc01,t3676,1
period1,sc01,t3677,1
period1,sc01,t3678,1
period1,sc01,t3679,1
period1,sc01,t3680,1
period1,sc01,t3681,1
period1,sc01,t3682,1
period1,sc01,t3683,1
period1,sc01,t3684,1
period1,sc01,t3685,1
period1,sc01,t3686,1
period1,sc01,t3687,1
period1,sc01,t3688,1
period1,sc01,t3689,1
period1,sc01,t3690,1
period1,sc01,t3691,1
period1,sc01,t3692,1
period1,sc01,t3693,1
period1,sc01,t3694,1
period1,sc01,t3695,1
period1,sc01,t3696,1
period1,sc01,t3697,1
period1,sc01,t3698,1
period1,sc01,t3699,1
period1,sc01,t3700,1
period1,sc01,t3701,1
period1,sc01,t3702,1
period1,sc01,t3703,1
period1,sc01,t3704,1
period1,sc01,t3705,1
period1,sc01,t3706,1
period1,sc01,t3707,1
period1,sc01,t3708,1
period1,sc01,t3709,1
period1,sc01,t3710,1
period1,sc01,t3711,1
period1,sc01,t3712,1
period1,sc01,t3713,1
period1,sc01,t3714,1
period1,sc01,t3715,1
period1,sc01,t3716,1
period1,sc01,t3717,1
period1,sc01,t3718,1
period1,sc01,t3719,1
period1,sc01,t3720,1
period1,sc01,t3721,1
period1,sc01,t3722,1
period1,sc01,t3723,1
period1,sc01,t3724,1
period1,sc01,t3725,1
period1,sc01,t3726,1
period1,sc01,t3727,1
period1,sc01,t3728,1
period1,sc01,t3729,1
period1,sc01,t3730,1
period1,sc01,t3731,1
period1,sc01,t3732,1
period1,sc01,t3733,1
period1,sc01,t3734,1
period1,sc01,t3735,1
period1,sc01,t3736,1
period1,sc01,t3737,1
period1,sc01,t3738,1
period1,sc01,t3739,1
period1,sc01,t3740,1
period1,sc01,t3741,1
period1,sc01,t3742,1
period1,sc01,t3743,1
period1,sc01,t3744,1
period1,sc01,t3745,1
period1,sc01,t3746,1
period1,sc01,t3747,1
period1,sc01,t3748,1
period1,sc01,t3749,1
period1,sc01,t3750,1
period1,sc01,t3751,1
period1,sc01,t3752,1
period1,sc01,t3753,1
period1,sc01,t3754,1
period1,sc01,t3755,1
period1,sc01,t3756,1
period1,sc01,t3757,1
period1,sc01,t3758,1
period1,sc01,t3759,1
period1,sc01,t3760,1
period1,sc01,t3761,1
period1,sc01,t3762,1
period1,sc01,t3763,1
period1,sc01,t3764,1
period1,sc01,t3765,1
period1,sc01,t3766,1
period1,sc01,t3767,1
period1,sc01,t3768,1
period1,sc01,t3769,1
period1,sc01,t3770,1
period1,sc01,t3771,1
period1,sc01,t3772,1
period1,sc01,t3773,1
period1,sc01,t3774,1
period1,sc01,t3775,1
period1,sc01,t3776,1
period1,sc01,t3777,1
period1,sc01,t3778,1
period1,sc01,t3779,1
period1,sc01,t3780,1
period1,sc01,t3781,1
period1,sc01,t3782,1
period1,sc01,t3783,1
period1,sc01,t3784,1
period1,sc01,t3785,1
period1,sc01,t3786,1
period1,sc01,t3787,1
period1,sc01,t3788,1
period1,sc01,t3789,1
period1,sc01,t3790,1
period1,sc01,t3791,1
period1,sc01,t3792,1
period1,sc01,t3793,1
period1,sc01,t3794,1
period1,sc01,t3795,1
period1,sc01,t3796,1
period1,sc01,t3797,1
period1,sc01,t3798,1
period1,sc01,t3799,1
period1,sc01,t3800,1
period1,sc01,t3801,1
period1,sc01,t3802,1
period1,sc01,t3803,1
period1,sc01,t3804,1
period1,sc01,t3805,1
period1,sc01,t3806,1
period1,sc01,t3807,1
period1,sc01,t3808,1
period1,sc01,t3809,1
period1,sc01,t3810,1
period1,sc01,t3811,1
period1,sc01,t3812,1
period1,sc01,t3813,1
period1,sc01,t3814,1
period1,sc01,t3815,1
period1,sc01,t3816,1
period1,sc01,t3817,1
period1,sc01,t3818,1
period1,sc01,t3819,1
period1,sc01,t3820,1
period1,sc01,t3821,1
period1,sc01,t3822,1
period1,sc01,t3823,1
period1,sc01,t3824,1
period1,sc01,t3825,1
period1,sc01,t3826,1
period1,sc01,t3827,1
period1,sc01,t3828,1
period1,sc01,t3829,1
period1,sc01,t3830,1
period1,sc01,t3831,1
period1,sc01,t3832,1
period1,sc01,t3833,1
period1,sc01,t3834,1
period1,sc01,t3835,1
period1,sc01,t3836,1
period1,sc01,t3837,1
period1,sc01,t3838,1
period1,sc01,t3839,1
period1,sc01,t3840,1
period1,sc01,t3841,1
period1,sc01,t3842,1
period1,sc01,t3843,1
period1,sc01,t3844,1
period1,sc01,t3845,1
period1,sc01,t3846,1
period1,sc01,t3847,1
period1,sc01,t3848,1
period1,sc01,t3849,1
period1,sc01,t3850,1
period1,sc01,t3851,1
period1,sc01,t3852,1
period1,sc01,t3853,1
period1,sc01,t3854,1
period1,sc01,t3855,1
period1,sc01,t3856,1
period1,sc01,t3857,1
period1,sc01,t3858,1
period1,sc01,t3859,1
period1,sc01,t3860,1
period1,sc01,t3861,1
period1,sc01,t3862,1
period1,sc01,t3863,1
period1,sc01,t3864,1
period1,sc01,t3865,1
period1,sc01,t3866,1
period1,sc01,t3867,1
period1,sc01,t3868,1
period1,sc01,t3869,1
period1,sc01,t3870,1
period1,sc01,t3871,1
period1,sc01,t3872,1
period1,sc01,t3873,1
period1,sc01,t3874,1
period1,sc01,t3875,1
period1,sc01,t3876,1
period1,sc01,t3877,1
period1,sc01,t3878,1
period1,sc01,t3879,1
period1,sc01,t3880,1
period1,sc01,t3881,1
period1,sc01,t3882,1
period1,sc01,t3883,1
period1,sc01,t3884,1
period1,sc01,t3885,1
period1,sc01,t3886,1
period1,sc01,t3887,1
period1,sc01,t3888,1
period1,sc01,t3889,1
period1,sc01,t3890,1
period1,sc01,t3891,1
period1,sc01,t3892,1
period1,sc01,t3893,1
period1,sc01,t3894,1
period1,sc01,t3895,1
period1,sc01,t3896,1
period1,sc01,t3897,1
period1,sc01,t3898,1
period1,sc01,t3899,1
period1,sc01,t3900,1
period1,sc01,t3901,1
period1,sc01,t3902,1
period1,sc01,t3903,1
period1,sc01,t3904,1
period1,sc01,t3905,1
period1,sc01,t3906,1
period1,sc01,t3907,1
period1,sc01,t3908,1
period1,sc01,t3909,1
period1,sc01,t3910,1
period1,sc01,t3911,1
period1,sc01,t3912,1
period1,sc01,t3913,1
period1,sc01,t3914,1
period1,sc01,t3915,1
period1,sc01,t3916,1
period1,sc01,t3917,1
period1,sc01,t3918,1
period1,sc01,t3919,1
period1,sc01,t3920,1
period1,sc01,t3921,1
period1,sc01,t3922,1
period1,sc01,t3923,1
period1,sc01,t3924,1
period1,sc01,t3925,1
period1,sc01,t3926,1
period1,sc01,t3927,1
period1,sc01,t3928,1
period1,sc01,t3929,1
period1,sc01,t3930,1
period1,sc01,t3931,1
period1,sc01,t3932,1
period1,sc01,t3933,1
period1,sc01,t3934,1
period1,sc01,t3935,1
period1,sc01,t3936,1
period1,sc01,t3937,1
period1,sc01,t3938,1
period1,sc01,t3939,1
period1,sc01,t3940,1
period1,sc01,t3941,1
period1,sc01,t3942,1
period1,sc01,t3943,1
period1,sc01,t3944,1
period1,sc01,t3945,1
period1,sc01,t3946,1
period1,sc01,t3947,1
period1,sc01,t3948,1
period1,sc01,t3949,1
period1,sc01,t3950,1
period1,sc01,t3951,1
period1,sc01,t3952,1
period1,sc01,t3953,1
period1,sc01,t3954,1
period1,sc01,t3955,1
period1,sc01,t3956,1
period1,sc01,t3957,1
period1,sc01,t3958,1
period1,sc01,t3959,1
period1,sc01,t3960,1
period1,sc01,t3961,1
period1,sc01,t3962,1
period1,sc01,t3963,1
period1,sc01,t3964,1
period1,sc01,t3965,1
period1,sc01,t3966,1
period1,sc01,t3967,1
period1,sc01,t3968,1
period1,sc01,t3969,1
period1,sc01,t3970,1
period1,sc01,t3971,1
period1,sc01,t3972,1
period1,sc01,t3973,1
period1,sc01,t3974,1
period1,sc01,t3975,1
period1,sc01,t3976,1
period1,sc01,t3977,1
period1,sc01,t3978,1
period1,sc01,t3979,1
period1,sc01,t3980,1
period1,sc01,t3981,1
period1,sc01,t3982,1
period1,sc01,t3983,1
period1,sc01,t3984,1
period1,sc01,t3985,1
period1,sc01,t3986,1
period1,sc01,t3987,1
period1,sc01,t3988,1
period1,sc01,t3989,1
period1,sc01,t3990,1
period1,sc01,t3991,1
period1,sc01,t3992,1
period1,sc01,t3993,1
period1,sc01,t3994,1
period1,sc01,t3995,1
period1,sc01,t3996,1
period1,sc01,t3997,1
period1,sc01,t3998,1
period1,sc01,t3999,1
period1,sc01,t4000,1
period1,sc01,t4001,1
period1,sc01,t4002,1
period1,sc01,t4003,1
period1,sc01,t4004,1
period1,sc01,t4005,1
period1,sc01,t4006,1
period1,sc01,t4007,1
period1,sc01,t4008,1
period1,sc01,t4009,1
period1,sc01,t4010,1
period1,sc01,t4011,1
period1,sc01,t4012,1
period1,sc01,t4013,1
period1,sc01,t4014,1
period1,sc01,t4015,1
period1,sc01,t4016,1
period1,sc01,t4017,1
period1,sc01,t4018,1
period1,sc01,t4019,1
period1,sc01,t4020,1
period1,sc01,t4021,1
period1,sc01,t4022,1
period1,sc01,t4023,1
period1,sc01,t4024,1
period1,sc01,t4025,1
period1,sc01,t4026,1
period1,sc01,t4027,1
period1,sc01,t4028,1
period1,sc01,t4029,1
period1,sc01,t4030,1
period1,sc01,t4031,1
period1,sc01,t4032,1
period1,sc01,t4033,1
period1,sc01,t4034,1
period1,sc01,t4035,1
period1,sc01,t4036,1
period1,sc01,t4037,1
period1,sc01,t4038,1
period1,sc01,t4039,1
period1,sc01,t4040,1
period1,sc01,t4041,1
period1,sc01,t4042,1
period1,sc01,t4043,1
period1,sc01,t4044,1
period1,sc01,t4045,1
period1,sc01,t4046,1
period1,sc01,t4047,1
period1,sc01,t4048,1
period1,sc01,t4049,1
period1,sc01,t4050,1
period1,sc01,t4051,1
period1,sc01,t4052,1
period1,sc01,t4053,1
period1,sc01,t4054,1
period1,sc01,t4055,1
period1,sc01,t4056,1
period1,sc01,t4057,1
period1,sc01,t4058,1
period1,sc01,t4059,1
period1,sc01,t4060,1
period1,sc01,t4061,1
period1,sc01,t4062,1
period1,sc01,t4063,1
period1,sc01,t4064,1
period1,sc01,t4065,1
period1,sc01,t4066,1
period1,sc01,t4067,1
period1,sc01,t4068,1
period1,sc01,t4069,1
period1,sc01,t4070,1
period1,sc01,t4071,1
period1,sc01,t4072,1
period1,sc01,t4073,1
period1,sc01,t4074,1
period1,sc01,t4075,1
period1,sc01,t4076,1
period1,sc01,t4077,1
period1,sc01,t4078,1
period1,sc01,t4079,1
period1,sc01,t4080,1
period1,sc01,t4081,1
period1,sc01,t4082,1
period1,sc01,t4083,1
period1,sc01,t4084,1
period1,sc01,t4085,1
period1,sc01,t4086,1
period1,sc01,t4087,1
period1,sc01,t4088,1
period1,sc01,t4089,1
period1,sc01,t4090,1
period1,sc01,t4091,1
period1,sc01,t4092,1
period1,sc01,t4093,1
period1,sc01,t4094,1
period1,sc01,t4095,1
period1,sc01,t4096,1
period1,sc01,t4097,1
period1,sc01,t4098,1
period1,sc01,t4099,1
period1,sc01,t4100,1
period1,sc01,t4101,1
period1,sc01,t4102,1
period1,sc01,t4103,1
period1,sc01,t4104,1
period1,sc01,t4105,1
period1,sc01,t4106,1
period1,sc01,t4107,1
period1,sc01,t4108,1
period1,sc01,t4109,1
period1,sc01,t4110,1
period1,sc01,t4111,1
period1,sc01,t4112,1
period1,sc01,t4113,1
period1,sc01,t4114,1
period1,sc01,t4115,1
period1,sc01,t4116,1
period1,sc01,t4117,1
period1,sc01,t4118,1
period1,sc01,t4119,1
period1,sc01,t4120,1
period1,sc01,t4121,1
period1,sc01,t4122,1
period1,sc01,t4123,1
period1,sc01,t4124,1
period1,sc01,t4125,1
period1,sc01,t4126,1
period1,sc01,t4127,1
period1,sc01,t4128,1
period1,sc01,t4129,1
period1,sc01,t4130,1
period1,sc01,t4131,1
period1,sc01,t4132,1
period1,sc01,t4133,1
period1,sc01,t4134,1
period1,sc01,t4135,1
period1,sc01,t4136,1
period1,sc01,t4137,1
period1,sc01,t4138,1
period1,sc01,t4139,1
period1,sc01,t4140,1
period1,sc01,t4141,1
period1,sc01,t4142,1
period1,sc01,t4143,1
period1,sc01,t4144,1
period1,sc01,t4145,1
period1,sc01,t4146,1
period1,sc01,t4147,1
period1,sc01,t4148,1
period1,sc01,t4149,1
period1,sc01,t4150,1
period1,sc01,t4151,1
period1,sc01,t4152,1
period1,sc01,t4153,1
period1,sc01,t4154,1
period1,sc01,t4155,1
period1,sc01,t4156,1
period1,sc01,t4157,1
period1,sc01,t4158,1
period1,sc01,t4159,1
period1,sc01,t4160,1
period1,sc01,t4161,1
period1,sc01,t4162,1
period1,sc01,t4163,1
period1,sc01,t4164,1
period1,sc01,t4165,1
period1,sc01,t4166,1
period1,sc01,t4167,1
period1,sc01,t4168,1
period1,sc01,t4169,1
period1,sc01,t4170,1
period1,sc01,t4171,1
period1,sc01,t4172,1
period1,sc01,t4173,1
period1,sc01,t4174,1
period1,sc01,t4175,1
period1,sc01,t4176,1
period1,sc01,t4177,1
period1,sc01,t4178,1
period1,sc01,t4179,1
period1,sc01,t4180,1
period1,sc01,t4181,1
period1,sc01,t4182,1
period1,sc01,t4183,1
period1,sc01,t4184,1
period1,sc01,t4185,1
period1,sc01,t4186,1
period1,sc01,t4187,1
period1,sc01,t4188,1
period1,sc01,t4189,1
period1,sc01,t4190,1
period1,sc01,t4191,1
period1,sc01,t4192,1
period1,sc01,t4193,1
period1,sc01,t4194,1
period1,sc01,t4195,1
period1,sc01,t4196,1
period1,sc01,t4197,1
period1,sc01,t4198,1
period1,sc01,t4199,1
period1,sc01,t4200,1
period1,sc01,t4201,1
